"Country or Area";"Year";"Area";"Sex";"Religion";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Armenia";"2022";"Urban";"Female";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"972157";""
"Armenia";"2022";"Urban";"Female";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"3102";""
"Armenia";"2022";"Urban";"Female";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2876";""
"Armenia";"2022";"Urban";"Female";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"5154";""
"Armenia";"2022";"Urban";"Female";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"242";""
"Armenia";"2022";"Urban";"Female";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2338";""
"Armenia";"2022";"Urban";"Female";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"7295";""
"Armenia";"2022";"Urban";"Female";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"22867";""
"Armenia";"2022";"Urban";"Female";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2748";""
"Armenia";"2022";"Urban";"Female";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"204";""
"Armenia";"2022";"Urban";"Female";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"598";""
"Armenia";"2022";"Rural";"Both Sexes";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"1009735";""
"Armenia";"2022";"Rural";"Both Sexes";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"1035";""
"Armenia";"2022";"Rural";"Both Sexes";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"12736";""
"Armenia";"2022";"Rural";"Both Sexes";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"7133";""
"Armenia";"2022";"Rural";"Both Sexes";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"1630";""
"Armenia";"2022";"Rural";"Both Sexes";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"4431";""
"Armenia";"2022";"Rural";"Both Sexes";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2952";""
"Armenia";"2022";"Rural";"Both Sexes";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"4794";""
"Armenia";"2022";"Rural";"Both Sexes";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"1483";""
"Armenia";"2022";"Rural";"Both Sexes";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"1634";""
"Armenia";"2022";"Rural";"Both Sexes";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"13255";""
"Armenia";"2022";"Rural";"Male";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"506649";""
"Armenia";"2022";"Rural";"Male";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"382";""
"Armenia";"2022";"Rural";"Male";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"6312";""
"Armenia";"2022";"Rural";"Male";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"3322";""
"Armenia";"2022";"Rural";"Male";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"866";""
"Armenia";"2022";"Rural";"Male";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2183";""
"Armenia";"2022";"Rural";"Male";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"1629";""
"Armenia";"2022";"Rural";"Male";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2430";""
"Armenia";"2022";"Rural";"Male";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"531";""
"Armenia";"2022";"Rural";"Male";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"873";""
"Armenia";"2022";"Rural";"Male";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"6972";""
"Armenia";"2022";"Rural";"Female";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"503086";""
"Armenia";"2022";"Rural";"Female";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"653";""
"Armenia";"2022";"Rural";"Female";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"6424";""
"Armenia";"2022";"Rural";"Female";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"3811";""
"Armenia";"2022";"Rural";"Female";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"764";""
"Armenia";"2022";"Rural";"Female";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2248";""
"Armenia";"2022";"Rural";"Female";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"1323";""
"Armenia";"2022";"Rural";"Female";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"2364";""
"Armenia";"2022";"Rural";"Female";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"952";""
"Armenia";"2022";"Rural";"Female";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"761";""
"Armenia";"2022";"Rural";"Female";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2024";"6283";""
"Armenia";"2011";"Total";"Both Sexes";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2796519";""
"Armenia";"2011";"Total";"Both Sexes";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"7532";""
"Armenia";"2011";"Total";"Both Sexes";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"13843";""
"Armenia";"2011";"Total";"Both Sexes";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"29280";""
"Armenia";"2011";"Total";"Both Sexes";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"5434";""
"Armenia";"2011";"Total";"Both Sexes";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"7888";""
"Armenia";"2011";"Total";"Both Sexes";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"34373";""
"Armenia";"2011";"Total";"Both Sexes";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"87214";""
"Armenia";"2011";"Total";"Both Sexes";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"8695";""
"Armenia";"2011";"Total";"Both Sexes";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2872";""
"Armenia";"2011";"Total";"Both Sexes";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"25204";""
"Armenia";"2011";"Total";"Male";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1342448";""
"Armenia";"2011";"Total";"Male";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2638";""
"Armenia";"2011";"Total";"Male";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6686";""
"Armenia";"2011";"Total";"Male";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"12297";""
"Armenia";"2011";"Total";"Male";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2817";""
"Armenia";"2011";"Total";"Male";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3776";""
"Armenia";"2011";"Total";"Male";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"17128";""
"Armenia";"2011";"Total";"Male";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"43433";""
"Armenia";"2011";"Total";"Male";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2784";""
"Armenia";"2011";"Total";"Male";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1450";""
"Armenia";"2011";"Total";"Male";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"12595";""
"Armenia";"2011";"Total";"Female";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1454071";""
"Armenia";"2011";"Total";"Female";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"4894";""
"Armenia";"2011";"Total";"Female";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"7157";""
"Armenia";"2011";"Total";"Female";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"16983";""
"Armenia";"2011";"Total";"Female";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2617";""
"Armenia";"2011";"Total";"Female";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"4112";""
"Armenia";"2011";"Total";"Female";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"17245";""
"Armenia";"2011";"Total";"Female";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"43781";""
"Armenia";"2011";"Total";"Female";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"5911";""
"Armenia";"2011";"Total";"Female";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1422";""
"Armenia";"2011";"Total";"Female";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"12609";""
"Armenia";"2011";"Urban";"Both Sexes";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1790794";""
"Armenia";"2011";"Urban";"Both Sexes";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"5570";""
"Armenia";"2011";"Urban";"Both Sexes";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3058";""
"Armenia";"2011";"Urban";"Both Sexes";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"17758";""
"Armenia";"2011";"Urban";"Both Sexes";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"948";""
"Armenia";"2011";"Urban";"Both Sexes";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"4103";""
"Armenia";"2011";"Urban";"Both Sexes";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"22159";""
"Armenia";"2011";"Urban";"Both Sexes";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"56892";""
"Armenia";"2011";"Urban";"Both Sexes";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6231";""
"Armenia";"2011";"Urban";"Both Sexes";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"849";""
"Armenia";"2011";"Urban";"Both Sexes";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2925";""
"Armenia";"2011";"Urban";"Male";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"839886";""
"Armenia";"2011";"Urban";"Male";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1829";""
"Armenia";"2011";"Urban";"Male";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1302";""
"Armenia";"2011";"Urban";"Male";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"7283";""
"Armenia";"2011";"Urban";"Male";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"524";""
"Armenia";"2011";"Urban";"Male";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1939";""
"Armenia";"2011";"Urban";"Male";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"10910";""
"Armenia";"2011";"Urban";"Male";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"27916";""
"Armenia";"2011";"Urban";"Male";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1981";""
"Armenia";"2011";"Urban";"Male";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"425";""
"Armenia";"2011";"Urban";"Male";"Shar-fadinian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1377";""
"Armenia";"2011";"Urban";"Female";"Armenian Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"950908";""
"Armenia";"2011";"Urban";"Female";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3741";""
"Armenia";"2011";"Urban";"Female";"Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1756";""
"Armenia";"2011";"Urban";"Female";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"10475";""
"Armenia";"2011";"Urban";"Female";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"424";""
"Armenia";"2011";"Urban";"Female";"Other";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2164";""
"Armenia";"2011";"Urban";"Female";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"11249";""
"Armenia";"2011";"Urban";"Female";"Not Stated";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"28976";""
"Armenia";"2011";"Urban";"Female";"Yeshiva's witness";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"4250";""
"Armenia";"2011";"Urban";"Female";"Molokai";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"424";""
